archivo,ruta,carpeta,elemento,estado,etiqueta,ancho_px,alto_px,formato,modo_color,tamaño_bytes,imagen_valida,tamaño_kb,ruta_limpia,estrato,probabilidad_fisura,prediccion,prediccion_texto,prediccion_correcta
7039-193.jpg,/workspace/SDNET2018/D/UD/7039-193.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7790,True,7.607421875,/workspace/SDNET2018_LIMPIO/D/UD/7039-193.jpg,D_0,0.25017422,0,Sin fisura,True
097-69.jpg,/workspace/SDNET2018/P/UP/097-69.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,15458,True,15.095703125,/workspace/SDNET2018_LIMPIO/P/UP/097-69.jpg,P_0,0.20950113,0,Sin fisura,True
073-10.jpg,/workspace/SDNET2018/P/UP/073-10.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,10959,True,10.7021484375,/workspace/SDNET2018_LIMPIO/P/UP/073-10.jpg,P_0,0.29212847,0,Sin fisura,True
098-154.jpg,/workspace/SDNET2018/P/UP/098-154.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,14370,True,14.033203125,/workspace/SDNET2018_LIMPIO/P/UP/098-154.jpg,P_0,0.49549603,0,Sin fisura,True
028-13.jpg,/workspace/SDNET2018/P/UP/028-13.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,7707,True,7.5263671875,/workspace/SDNET2018_LIMPIO/P/UP/028-13.jpg,P_0,0.2423932,0,Sin fisura,True
033-115.jpg,/workspace/SDNET2018/P/UP/033-115.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,13861,True,13.5361328125,/workspace/SDNET2018_LIMPIO/P/UP/033-115.jpg,P_0,0.2779362,0,Sin fisura,True
051-191.jpg,/workspace/SDNET2018/P/UP/051-191.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,14054,True,13.724609375,/workspace/SDNET2018_LIMPIO/P/UP/051-191.jpg,P_0,0.25195006,0,Sin fisura,True
039-102.jpg,/workspace/SDNET2018/P/UP/039-102.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,16261,True,15.8798828125,/workspace/SDNET2018_LIMPIO/P/UP/039-102.jpg,P_0,0.30282623,0,Sin fisura,True
7113-84.jpg,/workspace/SDNET2018/W/CW/7113-84.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,7624,True,7.4453125,/workspace/SDNET2018_LIMPIO/W/CW/7113-84.jpg,W_1,0.96370316,1,Con fisura,True
7032-31.jpg,/workspace/SDNET2018/D/UD/7032-31.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6718,True,6.560546875,/workspace/SDNET2018_LIMPIO/D/UD/7032-31.jpg,D_0,0.26025018,0,Sin fisura,True
027-186.jpg,/workspace/SDNET2018/P/UP/027-186.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,5833,True,5.6962890625,/workspace/SDNET2018_LIMPIO/P/UP/027-186.jpg,P_0,0.070714355,0,Sin fisura,True
7027-212.jpg,/workspace/SDNET2018/D/UD/7027-212.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6501,True,6.3486328125,/workspace/SDNET2018_LIMPIO/D/UD/7027-212.jpg,D_0,0.23393416,0,Sin fisura,True
7069-34.jpg,/workspace/SDNET2018/W/CW/7069-34.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,4084,True,3.98828125,/workspace/SDNET2018_LIMPIO/W/CW/7069-34.jpg,W_1,0.5090185,1,Con fisura,True
065-138.jpg,/workspace/SDNET2018/P/UP/065-138.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,14487,True,14.1474609375,/workspace/SDNET2018_LIMPIO/P/UP/065-138.jpg,P_0,0.38852876,0,Sin fisura,True
086-177.jpg,/workspace/SDNET2018/P/UP/086-177.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,7845,True,7.6611328125,/workspace/SDNET2018_LIMPIO/P/UP/086-177.jpg,P_0,0.25152576,0,Sin fisura,True
074-7.jpg,/workspace/SDNET2018/P/UP/074-7.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,6670,True,6.513671875,/workspace/SDNET2018_LIMPIO/P/UP/074-7.jpg,P_0,0.090888344,0,Sin fisura,True
073-62.jpg,/workspace/SDNET2018/P/CP/073-62.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,15416,True,15.0546875,/workspace/SDNET2018_LIMPIO/P/CP/073-62.jpg,P_1,0.9623149,1,Con fisura,True
076-216.jpg,/workspace/SDNET2018/P/CP/076-216.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,10636,True,10.38671875,/workspace/SDNET2018_LIMPIO/P/CP/076-216.jpg,P_1,0.3957293,0,Sin fisura,False
7024-117.jpg,/workspace/SDNET2018/D/UD/7024-117.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7944,True,7.7578125,/workspace/SDNET2018_LIMPIO/D/UD/7024-117.jpg,D_0,0.35558376,0,Sin fisura,True
005-122.jpg,/workspace/SDNET2018/P/UP/005-122.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,16268,True,15.88671875,/workspace/SDNET2018_LIMPIO/P/UP/005-122.jpg,P_0,0.17495163,0,Sin fisura,True
048-198.jpg,/workspace/SDNET2018/P/UP/048-198.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,11967,True,11.6865234375,/workspace/SDNET2018_LIMPIO/P/UP/048-198.jpg,P_0,0.12297626,0,Sin fisura,True
7091-31.jpg,/workspace/SDNET2018/W/UW/7091-31.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,4210,True,4.111328125,/workspace/SDNET2018_LIMPIO/W/UW/7091-31.jpg,W_0,0.6175117,1,Con fisura,False
059-119.jpg,/workspace/SDNET2018/P/UP/059-119.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,16587,True,16.1982421875,/workspace/SDNET2018_LIMPIO/P/UP/059-119.jpg,P_0,0.11206387,0,Sin fisura,True
068-3.jpg,/workspace/SDNET2018/P/UP/068-3.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,8952,True,8.7421875,/workspace/SDNET2018_LIMPIO/P/UP/068-3.jpg,P_0,0.22178833,0,Sin fisura,True
7076-59.jpg,/workspace/SDNET2018/W/UW/7076-59.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,8133,True,7.9423828125,/workspace/SDNET2018_LIMPIO/W/UW/7076-59.jpg,W_0,0.35018262,0,Sin fisura,True
7099-103.jpg,/workspace/SDNET2018/W/UW/7099-103.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,7185,True,7.0166015625,/workspace/SDNET2018_LIMPIO/W/UW/7099-103.jpg,W_0,0.28232485,0,Sin fisura,True
014-21.jpg,/workspace/SDNET2018/P/UP/014-21.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,9264,True,9.046875,/workspace/SDNET2018_LIMPIO/P/UP/014-21.jpg,P_0,0.29824513,0,Sin fisura,True
7036-58.jpg,/workspace/SDNET2018/D/UD/7036-58.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,5652,True,5.51953125,/workspace/SDNET2018_LIMPIO/D/UD/7036-58.jpg,D_0,0.47192276,0,Sin fisura,True
7129-150.jpg,/workspace/SDNET2018/W/UW/7129-150.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,8508,True,8.30859375,/workspace/SDNET2018_LIMPIO/W/UW/7129-150.jpg,W_0,0.30967256,0,Sin fisura,True
089-84.jpg,/workspace/SDNET2018/P/UP/089-84.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,8034,True,7.845703125,/workspace/SDNET2018_LIMPIO/P/UP/089-84.jpg,P_0,0.92998874,1,Con fisura,False
7002-63.jpg,/workspace/SDNET2018/D/CD/7002-63.jpg,CD,D,Con grieta,1,256,256,JPEG,RGB,9029,True,8.8173828125,/workspace/SDNET2018_LIMPIO/D/CD/7002-63.jpg,D_1,0.86447304,1,Con fisura,True
044-20.jpg,/workspace/SDNET2018/P/UP/044-20.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,10682,True,10.431640625,/workspace/SDNET2018_LIMPIO/P/UP/044-20.jpg,P_0,0.1952552,0,Sin fisura,True
104-60.jpg,/workspace/SDNET2018/P/CP/104-60.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,9433,True,9.2119140625,/workspace/SDNET2018_LIMPIO/P/CP/104-60.jpg,P_1,0.99998856,1,Con fisura,True
043-87.jpg,/workspace/SDNET2018/P/UP/043-87.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,14675,True,14.3310546875,/workspace/SDNET2018_LIMPIO/P/UP/043-87.jpg,P_0,0.4541852,0,Sin fisura,True
7004-143.jpg,/workspace/SDNET2018/D/CD/7004-143.jpg,CD,D,Con grieta,1,256,256,JPEG,RGB,6309,True,6.1611328125,/workspace/SDNET2018_LIMPIO/D/CD/7004-143.jpg,D_1,0.99997437,1,Con fisura,True
069-69.jpg,/workspace/SDNET2018/P/UP/069-69.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,13375,True,13.0615234375,/workspace/SDNET2018_LIMPIO/P/UP/069-69.jpg,P_0,0.20186083,0,Sin fisura,True
049-64.jpg,/workspace/SDNET2018/P/CP/049-64.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,13136,True,12.828125,/workspace/SDNET2018_LIMPIO/P/CP/049-64.jpg,P_1,0.36589372,0,Sin fisura,False
7034-117.jpg,/workspace/SDNET2018/D/UD/7034-117.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,8990,True,8.779296875,/workspace/SDNET2018_LIMPIO/D/UD/7034-117.jpg,D_0,0.39500675,0,Sin fisura,True
031-219.jpg,/workspace/SDNET2018/P/UP/031-219.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,13564,True,13.24609375,/workspace/SDNET2018_LIMPIO/P/UP/031-219.jpg,P_0,0.083573446,0,Sin fisura,True
7114-100.jpg,/workspace/SDNET2018/W/UW/7114-100.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,11082,True,10.822265625,/workspace/SDNET2018_LIMPIO/W/UW/7114-100.jpg,W_0,0.31044337,0,Sin fisura,True
032-98.jpg,/workspace/SDNET2018/P/UP/032-98.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,17204,True,16.80078125,/workspace/SDNET2018_LIMPIO/P/UP/032-98.jpg,P_0,0.68740946,1,Con fisura,False
7013-239.jpg,/workspace/SDNET2018/D/UD/7013-239.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6556,True,6.40234375,/workspace/SDNET2018_LIMPIO/D/UD/7013-239.jpg,D_0,0.27372313,0,Sin fisura,True
007-14.jpg,/workspace/SDNET2018/P/UP/007-14.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,13318,True,13.005859375,/workspace/SDNET2018_LIMPIO/P/UP/007-14.jpg,P_0,0.08267776,0,Sin fisura,True
7102-225.jpg,/workspace/SDNET2018/W/UW/7102-225.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,6352,True,6.203125,/workspace/SDNET2018_LIMPIO/W/UW/7102-225.jpg,W_0,0.344683,0,Sin fisura,True
7050-214.jpg,/workspace/SDNET2018/D/UD/7050-214.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6330,True,6.181640625,/workspace/SDNET2018_LIMPIO/D/UD/7050-214.jpg,D_0,0.29660898,0,Sin fisura,True
7037-213.jpg,/workspace/SDNET2018/D/UD/7037-213.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,9817,True,9.5869140625,/workspace/SDNET2018_LIMPIO/D/UD/7037-213.jpg,D_0,0.6390642,1,Con fisura,False
083-17.jpg,/workspace/SDNET2018/P/UP/083-17.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,7235,True,7.0654296875,/workspace/SDNET2018_LIMPIO/P/UP/083-17.jpg,P_0,0.09344931,0,Sin fisura,True
7039-136.jpg,/workspace/SDNET2018/D/CD/7039-136.jpg,CD,D,Con grieta,1,256,256,JPEG,RGB,8332,True,8.13671875,/workspace/SDNET2018_LIMPIO/D/CD/7039-136.jpg,D_1,0.24263182,0,Sin fisura,False
7017-213.jpg,/workspace/SDNET2018/D/UD/7017-213.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,8212,True,8.01953125,/workspace/SDNET2018_LIMPIO/D/UD/7017-213.jpg,D_0,0.57837915,1,Con fisura,False
7138-182.jpg,/workspace/SDNET2018/W/UW/7138-182.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,7987,True,7.7998046875,/workspace/SDNET2018_LIMPIO/W/UW/7138-182.jpg,W_0,0.34767845,0,Sin fisura,True
7123-181.jpg,/workspace/SDNET2018/W/UW/7123-181.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,3090,True,3.017578125,/workspace/SDNET2018_LIMPIO/W/UW/7123-181.jpg,W_0,0.4922625,0,Sin fisura,True
056-3.jpg,/workspace/SDNET2018/P/UP/056-3.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,10656,True,10.40625,/workspace/SDNET2018_LIMPIO/P/UP/056-3.jpg,P_0,0.25841492,0,Sin fisura,True
7102-15.jpg,/workspace/SDNET2018/W/UW/7102-15.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,6638,True,6.482421875,/workspace/SDNET2018_LIMPIO/W/UW/7102-15.jpg,W_0,0.26383328,0,Sin fisura,True
095-182.jpg,/workspace/SDNET2018/P/UP/095-182.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12941,True,12.6376953125,/workspace/SDNET2018_LIMPIO/P/UP/095-182.jpg,P_0,0.953391,1,Con fisura,False
7011-136.jpg,/workspace/SDNET2018/D/UD/7011-136.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,9324,True,9.10546875,/workspace/SDNET2018_LIMPIO/D/UD/7011-136.jpg,D_0,0.30371585,0,Sin fisura,True
7119-57.jpg,/workspace/SDNET2018/W/UW/7119-57.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5747,True,5.6123046875,/workspace/SDNET2018_LIMPIO/W/UW/7119-57.jpg,W_0,0.32574332,0,Sin fisura,True
086-52.jpg,/workspace/SDNET2018/P/UP/086-52.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,5619,True,5.4873046875,/workspace/SDNET2018_LIMPIO/P/UP/086-52.jpg,P_0,0.24057777,0,Sin fisura,True
7096-57.jpg,/workspace/SDNET2018/W/UW/7096-57.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5690,True,5.556640625,/workspace/SDNET2018_LIMPIO/W/UW/7096-57.jpg,W_0,0.2027597,0,Sin fisura,True
7006-98.jpg,/workspace/SDNET2018/D/UD/7006-98.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,8855,True,8.6474609375,/workspace/SDNET2018_LIMPIO/D/UD/7006-98.jpg,D_0,0.3764262,0,Sin fisura,True
7093-86.jpg,/workspace/SDNET2018/W/CW/7093-86.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,6410,True,6.259765625,/workspace/SDNET2018_LIMPIO/W/CW/7093-86.jpg,W_1,0.98253834,1,Con fisura,True
7093-148.jpg,/workspace/SDNET2018/W/CW/7093-148.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,6591,True,6.4365234375,/workspace/SDNET2018_LIMPIO/W/CW/7093-148.jpg,W_1,0.6254576,1,Con fisura,True
7100-105.jpg,/workspace/SDNET2018/W/UW/7100-105.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,10744,True,10.4921875,/workspace/SDNET2018_LIMPIO/W/UW/7100-105.jpg,W_0,0.2369298,0,Sin fisura,True
7019-221.jpg,/workspace/SDNET2018/D/UD/7019-221.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6265,True,6.1181640625,/workspace/SDNET2018_LIMPIO/D/UD/7019-221.jpg,D_0,0.25365686,0,Sin fisura,True
7031-229.jpg,/workspace/SDNET2018/D/UD/7031-229.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7766,True,7.583984375,/workspace/SDNET2018_LIMPIO/D/UD/7031-229.jpg,D_0,0.24346529,0,Sin fisura,True
7040-6.jpg,/workspace/SDNET2018/D/UD/7040-6.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,5780,True,5.64453125,/workspace/SDNET2018_LIMPIO/D/UD/7040-6.jpg,D_0,0.36910903,0,Sin fisura,True
7125-23.jpg,/workspace/SDNET2018/W/CW/7125-23.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,8322,True,8.126953125,/workspace/SDNET2018_LIMPIO/W/CW/7125-23.jpg,W_1,0.99378526,1,Con fisura,True
7037-235.jpg,/workspace/SDNET2018/D/UD/7037-235.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,5417,True,5.2900390625,/workspace/SDNET2018_LIMPIO/D/UD/7037-235.jpg,D_0,0.31000468,0,Sin fisura,True
7039-1.jpg,/workspace/SDNET2018/D/UD/7039-1.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,4040,True,3.9453125,/workspace/SDNET2018_LIMPIO/D/UD/7039-1.jpg,D_0,1.8604727e-07,0,Sin fisura,True
7002-212.jpg,/workspace/SDNET2018/D/CD/7002-212.jpg,CD,D,Con grieta,1,256,256,JPEG,RGB,6667,True,6.5107421875,/workspace/SDNET2018_LIMPIO/D/CD/7002-212.jpg,D_1,0.8277058,1,Con fisura,True
7110-130.jpg,/workspace/SDNET2018/W/UW/7110-130.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,6892,True,6.73046875,/workspace/SDNET2018_LIMPIO/W/UW/7110-130.jpg,W_0,0.2053037,0,Sin fisura,True
055-113.jpg,/workspace/SDNET2018/P/UP/055-113.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,13659,True,13.3388671875,/workspace/SDNET2018_LIMPIO/P/UP/055-113.jpg,P_0,0.14437973,0,Sin fisura,True
021-138.jpg,/workspace/SDNET2018/P/UP/021-138.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,16202,True,15.822265625,/workspace/SDNET2018_LIMPIO/P/UP/021-138.jpg,P_0,0.23712337,0,Sin fisura,True
7084-101.jpg,/workspace/SDNET2018/W/CW/7084-101.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,7154,True,6.986328125,/workspace/SDNET2018_LIMPIO/W/CW/7084-101.jpg,W_1,0.9999629,1,Con fisura,True
7110-141.jpg,/workspace/SDNET2018/W/UW/7110-141.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,6786,True,6.626953125,/workspace/SDNET2018_LIMPIO/W/UW/7110-141.jpg,W_0,0.14819926,0,Sin fisura,True
7120-223.jpg,/workspace/SDNET2018/W/UW/7120-223.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,8207,True,8.0146484375,/workspace/SDNET2018_LIMPIO/W/UW/7120-223.jpg,W_0,0.26055443,0,Sin fisura,True
7081-215.jpg,/workspace/SDNET2018/W/UW/7081-215.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,4329,True,4.2275390625,/workspace/SDNET2018_LIMPIO/W/UW/7081-215.jpg,W_0,0.47902045,0,Sin fisura,True
056-174.jpg,/workspace/SDNET2018/P/CP/056-174.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,19104,True,18.65625,/workspace/SDNET2018_LIMPIO/P/CP/056-174.jpg,P_1,0.9993968,1,Con fisura,True
7080-226.jpg,/workspace/SDNET2018/W/CW/7080-226.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,5371,True,5.2451171875,/workspace/SDNET2018_LIMPIO/W/CW/7080-226.jpg,W_1,0.99983263,1,Con fisura,True
7122-170.jpg,/workspace/SDNET2018/W/CW/7122-170.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,7823,True,7.6396484375,/workspace/SDNET2018_LIMPIO/W/CW/7122-170.jpg,W_1,0.9343717,1,Con fisura,True
7109-18.jpg,/workspace/SDNET2018/W/CW/7109-18.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,4955,True,4.8388671875,/workspace/SDNET2018_LIMPIO/W/CW/7109-18.jpg,W_1,0.1274537,0,Sin fisura,False
7009-37.jpg,/workspace/SDNET2018/D/CD/7009-37.jpg,CD,D,Con grieta,1,256,256,JPEG,RGB,4859,True,4.7451171875,/workspace/SDNET2018_LIMPIO/D/CD/7009-37.jpg,D_1,0.99999666,1,Con fisura,True
004-228.jpg,/workspace/SDNET2018/P/UP/004-228.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,14128,True,13.796875,/workspace/SDNET2018_LIMPIO/P/UP/004-228.jpg,P_0,0.16443764,0,Sin fisura,True
026-166.jpg,/workspace/SDNET2018/P/UP/026-166.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12812,True,12.51171875,/workspace/SDNET2018_LIMPIO/P/UP/026-166.jpg,P_0,0.33563313,0,Sin fisura,True
056-220.jpg,/workspace/SDNET2018/P/UP/056-220.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,11328,True,11.0625,/workspace/SDNET2018_LIMPIO/P/UP/056-220.jpg,P_0,0.18294972,0,Sin fisura,True
7129-200.jpg,/workspace/SDNET2018/W/UW/7129-200.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5439,True,5.3115234375,/workspace/SDNET2018_LIMPIO/W/UW/7129-200.jpg,W_0,0.22127463,0,Sin fisura,True
042-141.jpg,/workspace/SDNET2018/P/UP/042-141.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,17055,True,16.6552734375,/workspace/SDNET2018_LIMPIO/P/UP/042-141.jpg,P_0,0.12625867,0,Sin fisura,True
051-73.jpg,/workspace/SDNET2018/P/UP/051-73.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,9780,True,9.55078125,/workspace/SDNET2018_LIMPIO/P/UP/051-73.jpg,P_0,0.73507303,1,Con fisura,False
7071-86.jpg,/workspace/SDNET2018/W/UW/7071-86.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,7088,True,6.921875,/workspace/SDNET2018_LIMPIO/W/UW/7071-86.jpg,W_0,0.54316205,1,Con fisura,False
001-231.jpg,/workspace/SDNET2018/P/UP/001-231.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,15376,True,15.015625,/workspace/SDNET2018_LIMPIO/P/UP/001-231.jpg,P_0,0.09409862,0,Sin fisura,True
7077-81.jpg,/workspace/SDNET2018/W/CW/7077-81.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,8490,True,8.291015625,/workspace/SDNET2018_LIMPIO/W/CW/7077-81.jpg,W_1,0.47076094,0,Sin fisura,False
035-80.jpg,/workspace/SDNET2018/P/CP/035-80.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,16927,True,16.5302734375,/workspace/SDNET2018_LIMPIO/P/CP/035-80.jpg,P_1,0.9999913,1,Con fisura,True
055-85.jpg,/workspace/SDNET2018/P/UP/055-85.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12753,True,12.4541015625,/workspace/SDNET2018_LIMPIO/P/UP/055-85.jpg,P_0,0.16419768,0,Sin fisura,True
7004-2.jpg,/workspace/SDNET2018/D/UD/7004-2.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,5034,True,4.916015625,/workspace/SDNET2018_LIMPIO/D/UD/7004-2.jpg,D_0,0.22969386,0,Sin fisura,True
7075-222.jpg,/workspace/SDNET2018/W/CW/7075-222.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,5040,True,4.921875,/workspace/SDNET2018_LIMPIO/W/CW/7075-222.jpg,W_1,0.9551434,1,Con fisura,True
7037-173.jpg,/workspace/SDNET2018/D/UD/7037-173.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,9500,True,9.27734375,/workspace/SDNET2018_LIMPIO/D/UD/7037-173.jpg,D_0,0.24949786,0,Sin fisura,True
078-186.jpg,/workspace/SDNET2018/P/UP/078-186.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,15210,True,14.853515625,/workspace/SDNET2018_LIMPIO/P/UP/078-186.jpg,P_0,0.19116445,0,Sin fisura,True
002-209.jpg,/workspace/SDNET2018/P/UP/002-209.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,17044,True,16.64453125,/workspace/SDNET2018_LIMPIO/P/UP/002-209.jpg,P_0,0.14609586,0,Sin fisura,True
101-65.jpg,/workspace/SDNET2018/P/CP/101-65.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,11962,True,11.681640625,/workspace/SDNET2018_LIMPIO/P/CP/101-65.jpg,P_1,0.974329,1,Con fisura,True
030-206.jpg,/workspace/SDNET2018/P/UP/030-206.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,11625,True,11.3525390625,/workspace/SDNET2018_LIMPIO/P/UP/030-206.jpg,P_0,0.14188112,0,Sin fisura,True
023-189.jpg,/workspace/SDNET2018/P/UP/023-189.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,18670,True,18.232421875,/workspace/SDNET2018_LIMPIO/P/UP/023-189.jpg,P_0,0.07142099,0,Sin fisura,True
7029-54.jpg,/workspace/SDNET2018/D/UD/7029-54.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,5818,True,5.681640625,/workspace/SDNET2018_LIMPIO/D/UD/7029-54.jpg,D_0,0.17799766,0,Sin fisura,True
7079-92.jpg,/workspace/SDNET2018/W/CW/7079-92.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,4484,True,4.37890625,/workspace/SDNET2018_LIMPIO/W/CW/7079-92.jpg,W_1,0.67768586,1,Con fisura,True
094-156.jpg,/workspace/SDNET2018/P/CP/094-156.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,15762,True,15.392578125,/workspace/SDNET2018_LIMPIO/P/CP/094-156.jpg,P_1,0.619207,1,Con fisura,True
079-12.jpg,/workspace/SDNET2018/P/UP/079-12.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,8301,True,8.1064453125,/workspace/SDNET2018_LIMPIO/P/UP/079-12.jpg,P_0,0.15321484,0,Sin fisura,True
005-186.jpg,/workspace/SDNET2018/P/UP/005-186.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,17435,True,17.0263671875,/workspace/SDNET2018_LIMPIO/P/UP/005-186.jpg,P_0,0.12116033,0,Sin fisura,True
7040-94.jpg,/workspace/SDNET2018/D/UD/7040-94.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,5955,True,5.8154296875,/workspace/SDNET2018_LIMPIO/D/UD/7040-94.jpg,D_0,0.3441786,0,Sin fisura,True
7006-242.jpg,/workspace/SDNET2018/D/UD/7006-242.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6961,True,6.7978515625,/workspace/SDNET2018_LIMPIO/D/UD/7006-242.jpg,D_0,0.20552567,0,Sin fisura,True
034-143.jpg,/workspace/SDNET2018/P/UP/034-143.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,10974,True,10.716796875,/workspace/SDNET2018_LIMPIO/P/UP/034-143.jpg,P_0,0.18128946,0,Sin fisura,True
7075-249.jpg,/workspace/SDNET2018/W/UW/7075-249.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5129,True,5.0087890625,/workspace/SDNET2018_LIMPIO/W/UW/7075-249.jpg,W_0,0.9056611,1,Con fisura,False
7040-39.jpg,/workspace/SDNET2018/D/UD/7040-39.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,4929,True,4.8134765625,/workspace/SDNET2018_LIMPIO/D/UD/7040-39.jpg,D_0,0.28691286,0,Sin fisura,True
